Region,Province,District,ContractID,Contractor,Road(KM),Bridge(M),Structure(M),Cost(USD),ContractSignDate,PlanStartDate,ActualStartDate,PlanCompletionDate,ActualCompletionDate,Status,LabourDay,PhysicalProgress,StatusID,ProjectID,ContractTypeID,Project,ContractorID,DistrictID,ProvinceID,SurfaceOption
Kabul,Kabul,Farza,RRD/WB/ARAP/KBL/KBL/052/R/C2/001,Almas Construction Company,2.92,,1528,422924.22,18-May-15,11-May-15,11-Jul-15,10-Dec-15,10-Dec-15,Completed,4190,100,4,22,6,ARAP-MRRD-WB,786,41,4,Concrate RCC
Kabul,Kabul,Bagrami,RRD/WB/ARAP/KBL/KBL/054/B/C2/001,Rafiq Bawary Construction company,,18.75,,92556.94,25-Mar-13,13-Mar-13,7-Apr-13,31-Jul-13,31-Dec-13,Completed,1438,100,4,22,6,ARAP-MRRD-WB,1447,36,4,Bridge
Kabul,Kabul,Chahar Asyab,RRD/WB/ARAP/KBL/KBL/057/R/C1/001,Community,1.4,,308,47258.38,16-Jun-13,16-Jun-13,21-Sep-13,28-Sep-13,25-Apr-14,Completed,1557,100,4,22,2,ARAP-MRRD-WB,2,35,4,Gravelling
Kabul,Kabul,Surobi,RRD/WB/ARAP/KBL/KBL/058/R/C2/001,Omaid Arshia Construction & Road Building Company,25.45,,1274,1425554.28,13-Aug-13,20-Jul-13,13-Aug-13,20-Jun-15,9-Apr-17,Completed,13267,100,4,22,2,ARAP-MRRD-WB,1457,38,4,Gravelling
Kabul,Kabul,Qarabagh,RRD/WB/ARAP/KBL/KBL/073/R/C2/001,Oral Construction and Production of Construction Material Company,4.04,,1679.2,473607.86,3-May-15,27-Apr-15,1-Jun-15,18-Dec-15,28-Feb-18,Completed,5788,100,4,22,6,ARAP-MRRD-WB,1498,31,4,Concrate RCC
Kabul,Kabul,Chahar Asyab,RRD/WB/ARAP/KBL/KBL/074/R/C2/001,Zarkashan Construction and Road Building Company(Z.R.C.C),7.85,,3088.8,1072975.58,21-Feb-15,16-Feb-15,1-Mar-15,18-Dec-15,15-Jul-16,Completed,12177,100,4,22,6,ARAP-MRRD-WB,1525,35,4,Hot Mix Asphalt
Kabul,Kabul,Chahar Asyab,RRD/WB/ARAP/KBL/KBL/076/R/C2/001,"Karim Sharifi Construction, Road Building and Production of Construction Material Company",4.9,,285.9,600396.47,12-Apr-15,24-Mar-15,24-Mar-15,16-Oct-15,20-May-16,Completed,8409,100,4,22,6,ARAP-MRRD-WB,1521,35,4,Concrate RCC
Kabul,Kabul,Paghman,RRD/WB/ARAP/KBL/KBL/077/R/C2/001,Ficaso Construction and Road Building Company,9.21,,2770.6,1183575.01,2-Jun-15,18-May-15,1-Jun-15,24-Aug-16,3-Aug-17,Completed,9402,100,4,22,6,ARAP-MRRD-WB,1530,34,4,Hot Mix Asphalt
Kabul,Kabul,Paghman,RRD/WB/ARAP/KBL/KBL/089/R/C2/001,Almas Construction Company,1.32,,172.6,171012.22,6-Oct-15,22-Sep-15,15-Oct-15,17-Feb-16,7-Jul-16,Completed,2830,100,4,22,6,ARAP-MRRD-WB,786,34,4,Concrate RCC
Kabul,Kabul,Dih Sabz,RRD/WB/ARAP/KBL/KBL/091/R/C2/001,Idrees Obaid Construction Company,5.89,,121,125826.91,26-Aug-15,25-Aug-15,3-Sep-15,4-Mar-16,4-Mar-16,Completed,3500,100,4,22,2,ARAP-MRRD-WB,1188,28,4,Gravelling
Kabul,Kabul,Mir Bacha Kot,RRD/WB/ARAP/KBL/KBL/092/R/C2/001,Sangar Neyazi Construction Company,3.21,,109.9,465261.29,13-Sep-15,7-Sep-15,5-Oct-15,24-Jun-16,7-Feb-17,Completed,5906,100,4,22,6,ARAP-MRRD-WB,1490,29,4,Concrate RCC
Kabul,Kabul,Bagrami,RRD/WB/ARAP/KBL/KBL/101/R/C2/001,Sultan Bashir Construction Company,6.98,,2295.5,654232.4,29-Sep-18,3-Oct-18,10-Nov-18,23-Jul-19,19-Nov-19,Completed (Under DLP),6834,100,13,28,2,ARAP-ADD-MRRD-WB,1484,36,4,Concrate RCC
Kabul,Kabul,Istalif,RRD/WB/ARAP/KBL/KBL/103/R/C2/001,JV(Rahid Sultani Construction Road Building and Building and Construction Material procduction Company and kapisa Kohnadeh Constrution Company),3.58,27.74,2612.8,747308.31,12-Aug-18,16-Aug-18,23-Sep-18,13-May-19,30-Oct-19,Completed (Under DLP),9639,100,13,28,6,ARAP-ADD-MRRD-WB,32557,32,4,Asphalt and Concerate
Kabul,Logar,Muhammad Agha,RRD/WB/ARAP/KBL/LGR/023/R/C2/001,"Muqadas Kawsar Construction, Road Building and Production of Construction Material Company",7.92,,1522.8,419933.01,16-Nov-14,16-Nov-14,25-Nov-14,9-Nov-15,9-Nov-15,Completed,8383,100,4,22,2,ARAP-MRRD-WB,1475,75,8,Gravelling
Kabul,Logar,Baraki Barak,RRD/WB/ARAP/KBL/LGR/026/R/C2/001,Bashir Ludin Construction Company,6.2,,281.4,467925.75,26-Oct-13,19-Oct-13,1-Nov-13,21-Jul-14,11-May-14,Completed,6364,100,4,22,2,ARAP-MRRD-WB,1466,73,8,Gravelling
Kabul,Logar,Muhammad Agha,RRD/WB/ARAP/KBL/LGR/031/R/C1/001,Community,0.31,,155,44277.65,17-Jun-14,22-Aug-14,22-Aug-14,10-Oct-14,15-Dec-14,Completed,982,100,4,22,6,ARAP-MRRD-WB,2,75,8,Concrate RCC
Kabul,Logar,Muhammad Agha,RRD/WB/ARAP/KBL/LGR/031/R/C1/002,Community,0.4,,339.8,51376.15,17-Jun-14,22-Aug-14,22-Aug-14,10-Oct-14,15-Dec-14,Completed,1211,100,4,22,6,ARAP-MRRD-WB,2,75,8,Concrate RCC
Kabul,Logar,Muhammad Agha,RRD/WB/ARAP/KBL/LGR/031/R/C1/003,Community,0.35,,97.8,55639.02,17-Jun-14,22-Sep-14,22-Aug-14,10-Nov-14,15-Dec-14,Completed,1220,100,4,22,6,ARAP-MRRD-WB,2,75,8,Concrate RCC
Kabul,Logar,Muhammad Agha,RRD/WB/ARAP/KBL/LGR/031/R/C1/004,Community,0.49,,3,55255.17,17-Jun-14,22-Sep-14,22-Aug-14,10-Nov-14,10-Nov-14,Completed,1072,100,4,22,6,ARAP-MRRD-WB,2,75,8,Concrate RCC
Kabul,Logar,Puli Alam,RRD/WB/ARAP/KBL/LGR/035/R/C1/001,Community,1.1,,,57355.98,7-Dec-14,1-Apr-15,1-Jun-15,30-May-15,30-Oct-15,Completed,2076,100,4,22,2,ARAP-MRRD-WB,2,71,8,Gravelling
Kabul,Logar,Puli Alam,RRD/WB/ARAP/KBL/LGR/035/R/C1/002,Community,1.13,,,52105.77,7-Dec-14,30-Apr-15,1-Jun-15,30-May-15,30-Dec-15,Completed,1974,100,4,22,2,ARAP-MRRD-WB,2,71,8,Gravelling
Kabul,Logar,Puli Alam,RRD/WB/ARAP/KBL/LGR/035/R/C1/003,Community,1.13,,,53254.61,7-Dec-14,1-May-15,1-Jun-15,30-Jun-15,30-Nov-15,Completed,2228,100,4,22,2,ARAP-MRRD-WB,2,71,8,Gravelling
Kabul,Logar,Puli Alam,RRD/WB/ARAP/KBL/LGR/035/R/C1/004,Community,1.13,,,42009.64,7-Dec-14,16-May-15,1-Jun-15,30-Jun-15,30-Nov-15,Completed,2174,100,4,22,2,ARAP-MRRD-WB,2,71,8,Gravelling
Kabul,Panjsheer,Rukha,RRD/WB/ARAP/KBL/PJR/053/R/C2/001,Manaf Naseri Construction Road Building & Production of construction Material Company,10.63,72,319.85,781926.61,24-May-14,31-May-14,1-Jun-14,17-Feb-15,10-Dec-16,Completed,9348,100,4,22,2,ARAP-MRRD-WB,1468,78,9,Gravel & Bridge
Kabul,Panjsheer,Hisa-I-Awali Panjsher,RRD/WB/ARAP/KBL/PJR/054/R/C2/001,Aman Afghan Construction and Production of Construction Materials Company,5.72,,622.5,395299.23,9-Oct-13,2-Oct-13,6-Oct-13,17-Oct-14,30-Jul-15,Completed,2748,100,4,22,2,ARAP-MRRD-WB,605,80,9,Gravelling
Kabul,Panjsheer,Unaba,RRD/WB/ARAP/KBL/PJR/061/R/C2/001,Buildtech Engineering and Construction Company,4.6,,343,219107.42,26-Aug-13,31-Aug-13,1-Sep-13,10-Jun-14,15-Nov-14,Completed,2982,100,4,22,2,ARAP-MRRD-WB,1407,83,9,Gravelling
Kabul,Panjsheer,Dara,RRD/WB/ARAP/KBL/PJR/063/R/C2/001,Najah Tallat Construction & Road Building Co(N.T.C.C),4.65,,614.2,466723.36,7-Dec-14,24-Nov-14,1-Dec-14,1-Oct-15,20-Sep-16,Completed,6927,100,4,22,2,ARAP-MRRD-WB,1512,79,9,Gravelling
Kabul,Panjsheer,Paryan,RRD/WB/ARAP/KBL/PJR/064/R/C1/001,Community,2.5,,,44464.52,31-Aug-13,1-Nov-13,1-Nov-13,8-May-14,31-Oct-14,Completed,2659,100,4,22,2,ARAP-MRRD-WB,2,81,9,Gravelling
Kabul,Panjsheer,Paryan,RRD/WB/ARAP/KBL/PJR/064/R/C1/002,Community,0.5,,138,37451,14-Sep-13,1-Nov-13,1-Nov-13,8-May-14,31-Oct-14,Completed,1111,100,4,22,2,ARAP-MRRD-WB,2,81,9,Gravelling
Kabul,Panjsheer,Paryan,RRD/WB/ARAP/KBL/PJR/064/R/C1/003,Community,1.4,,3.6,39962.12,14-Sep-13,1-Nov-13,1-Nov-13,8-May-14,31-Oct-14,Completed,1152,100,4,22,2,ARAP-MRRD-WB,2,81,9,Gravelling
Kabul,Panjsheer,Bazarak,RRD/WB/ARAP/KBL/PJR/065/R/C2/001,Ghulam Nabi Yaqoobi Construction and Road Building Company,11.83,8,1083.3,473746.59,3-Dec-13,20-Nov-13,20-Nov-13,11-Oct-14,12-Sep-15,Completed,4031,100,4,22,2,ARAP-MRRD-WB,1306,84,9,Gravelling
Kabul,Panjsheer,Paryan,RRD/WB/ARAP/KBL/PJR/067/B/C2/001,Ghulam Nabi Yaqoobi Construction and Road Building Company,,20,,130078.19,19-Jan-15,24-Jan-15,4-Jan-15,12-Sep-15,30-Dec-15,Completed,1936,100,4,22,6,ARAP-MRRD-WB,1306,81,9,Bridge
Kabul,Parwan,Bagram,RRD/WB/ARAP/KBL/PRN/048/R/C2/001,Real Builder Net,4.94,14,1348.8,256762.69,23-Dec-13,22-Dec-13,22-Dec-13,8-Sep-14,30-Dec-14,Completed,3468,100,4,22,2,ARAP-MRRD-WB,1402,58,6,Gravel & Bridge
Kabul,Parwan,Shekh  Ali,RRD/WB/ARAP/KBL/PRN/049/R/C2/001,Shams Afghan Construction Company,9.8,,261.9,327133.1,2-Oct-13,2-Oct-13,6-Oct-13,7-Sep-14,30-Nov-14,Completed,3642,100,4,22,2,ARAP-MRRD-WB,1085,56,6,Gravelling
Kabul,Parwan,Surkhi Parsa,RRD/WB/ARAP/KBL/PRN/050/R/C2/001,Buildtech Engineering and Construction Company,9.55,,291.9,364467.5,27-Nov-13,11-Nov-13,11-Nov-13,21-Nov-14,1-Dec-15,Completed,4427,100,4,22,2,ARAP-MRRD-WB,1407,57,6,Gravelling
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/051/R/C1/001,Community,0.5,,41.65,60116.1,19-Oct-14,15-Mar-15,4-Jan-15,14-May-15,27-Dec-15,Completed,1204,100,4,22,2,ARAP-MRRD-WB,2,52,6,UTRCP
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/051/R/C1/002,"JV (jamy Arya Construction Company and Ramin Mukhtar Construction, Construction Material Product and Road building  Company)",0.6,,31.3,59033.25,19-Oct-14,15-Mar-15,4-Jan-15,14-May-15,27-Dec-15,Completed,1108,100,4,22,2,ARAP-MRRD-WB,33567,52,6,UTRCP
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/051/R/C1/003,Community,0.66,,79.15,59200.94,19-Oct-14,15-Mar-15,15-Mar-15,14-May-15,27-Dec-15,Completed,628,100,4,22,2,ARAP-MRRD-WB,2,52,6,UTRCP
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/052/R/C1/001,Community,0.45,,21.2,56892.59,19-Oct-14,15-Mar-15,17-Nov-12,14-May-15,24-Dec-15,Completed,2100,100,4,22,2,ARAP-MRRD-WB,2,52,6,Concrate RCC
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/052/R/C1/002,Community,0.45,,2,57040.28,19-Oct-14,15-Mar-15,17-Nov-12,14-May-15,24-Dec-15,Completed,2125,100,4,22,2,ARAP-MRRD-WB,2,52,6,Concrate RCC
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/052/R/C1/003,Community,0.4,,23.2,58146.66,19-Oct-14,1-May-15,17-Nov-12,10-Jul-15,31-Oct-15,Completed,1734,100,4,22,2,ARAP-MRRD-WB,2,52,6,Concrate RCC
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/052/R/C1/004,Community,0.3,,43.8,53331.22,19-Oct-14,1-May-15,17-Nov-12,10-Jul-15,31-Oct-15,Completed,2336,100,4,22,2,ARAP-MRRD-WB,2,52,6,Concrate RCC
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/052/R/C1/005,Community,0.3,,118,47408.09,21-Feb-16,10-May-16,1-Jun-16,10-Aug-16,8-Nov-16,Completed,3566,100,4,22,2,ARAP-MRRD-WB,2,52,6,Concrate RCC
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/052/R/C1/006,Community,0.4,,3.2,48322.87,21-Feb-16,10-May-16,1-Jun-16,10-Aug-16,8-Nov-16,Completed,3384,100,4,22,2,ARAP-MRRD-WB,2,52,6,Concrate RCC
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/052/R/C1/007,Community,0.3,,85.6,48869.89,21-Feb-16,10-May-16,25-Jul-16,10-Aug-16,8-Nov-16,Completed,1985,100,4,22,2,ARAP-MRRD-WB,2,52,6,Concrate RCC
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/052/R/C1/008,Community,0.45,,53.8,49800.45,21-Feb-16,10-May-16,25-Jul-16,10-Aug-16,8-Nov-16,Completed,1852,100,4,22,2,ARAP-MRRD-WB,2,52,6,Concrate RCC
Kabul,Parwan,Salang,RRD/WB/ARAP/KBL/PRN/055/R/C2/001,"Ramin Mukhtar Construction, Construction Material Product and Road building  Company",5,,673.2,337460.12,12-Oct-13,2-Oct-13,1-Nov-13,8-Aug-14,10-Dec-15,Completed,4774,100,4,22,2,ARAP-MRRD-WB,704,53,6,Gravelling
Kabul,Parwan,Salang,RRD/WB/ARAP/KBL/PRN/056/R/C2/001,Buildtech Engineering and Construction Company,3.94,,147.2,196308.62,19-May-13,22-May-13,15-Jun-13,18-Nov-13,5-May-14,Completed,2076,100,4,22,2,ARAP-MRRD-WB,1407,53,6,Gravelling
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/057/B/C2/001,Ghorband Zamin Construction Company,,19,,29695.11,10-Jan-15,27-Dec-14,4-Jan-15,19-Jul-15,4-Jul-15,Completed,926,100,4,22,6,ARAP-MRRD-WB,1519,52,6,Bridge
Kabul,Parwan,Salang,RRD/WB/ARAP/KBL/PRN/058/B/C2/001,"Shahid Nikbeen Construction, Road Building and Construction Material Product Company",,30,,90444.85,19-Oct-14,7-Oct-14,4-Jan-15,6-Jul-15,22-Jul-16,Completed,2455,100,4,22,6,ARAP-MRRD-WB,1508,53,6,Bridge
Kabul,Parwan,Shekh  Ali,RRD/WB/ARAP/KBL/PRN/118/R/C2/001,"Yousif Haiderkhil Construction, Road Building and Production of Construction Materials",5.9,,557.6,191814.26,26-Oct-15,17-Oct-15,27-Oct-15,9-Jul-16,2-Nov-16,Completed,6536,100,4,22,2,ARAP-MRRD-WB,1518,56,6,Gravelling
Kabul,Parwan,Sayed Khel,RRD/WB/ARAP/KBL/PRN/140/R/C2/001,Omaid Arshia Construction & Road Building Company,5.44,,3860,835875.74,25-Nov-17,29-Nov-17,10-Dec-17,18-Sep-18,,Ongoing,6437,41.00999995,2,28,6,ARAP-ADD-MRRD-WB,1457,60,6,Concrate RCC
Kabul,Parwan,Jabalussaraj,RRD/WB/ARAP/KBL/PRN/227/R/C2/001,Green Diamond Construction Company,8.76,,6162.8,1325248.97,4-Nov-17,8-Nov-17,6-Nov-17,24-Feb-19,20-Apr-20,Completed (Under DLP),14656,100,13,28,6,ARAP-ADD-MRRD-WB,22553,52,6,Asphalt and Concerate
Kabul,Wardak,Chak,RRD/WB/ARAP/KBL/WRK/017/R/C2/001,Najibullah Najibyar Construction,6.1,,644.55,384076.58,22-Apr-15,20-Apr-15,1-Jun-15,1-Dec-15,31-Dec-15,Completed,4749,100,4,22,2,ARAP-MRRD-WB,1499,67,7,Gravelling
Kabul,Wardak,Hisa-I- Awali Bihsud,RRD/WB/ARAP/KBL/WRK/018/R/C2/001,Tabish Omid Construction Company,6.75,,106.8,286230.89,5-Nov-13,12-Nov-13,11-Dec-13,18-Sep-14,18-Sep-14,Completed,12039,100,4,22,2,ARAP-MRRD-WB,1465,64,7,Gravelling
Kabul,Wardak,Markazi Bihsud,RRD/WB/ARAP/KBL/WRK/019/R/C2/001,Aryana Mushtarak Construction Company,9.76,,708,496839.25,7-Dec-13,17-Nov-13,1-Apr-14,22-Nov-14,22-Nov-14,Completed,20675,100,4,22,2,ARAP-MRRD-WB,1426,65,7,Gravelling
Kabul,Wardak,Chak,RRD/WB/ARAP/KBL/WRK/020/R/C2/001,Najibullah Najibyar Construction,5.38,,26.8,226023.34,21-Jul-14,15-Jul-14,1-Aug-14,21-Jan-15,30-Nov-14,Completed,2690,100,4,22,2,ARAP-MRRD-WB,1499,67,7,Gravelling
Kabul,Wardak,Chak,RRD/WB/ARAP/KBL/WRK/031/R/C2/001,Consolidated Builders Company (CBC) and Wahed Sultani Construction and Road Building Co (JV),5.21,,162,230114.93,19-Jan-15,24-Dec-14,4-Jan-15,24-Jul-15,20-Jun-16,Completed,3657,100,4,22,2,ARAP-MRRD-WB,1516,67,7,Gravelling
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/021/R/C2/001,Joint Venture(Halim Amin Engineering and construction company and Afghan Omid construction company),10,,342.2,369998.25,25-Mar-13,27-Feb-13,28-Apr-13,14-Nov-13,14-Nov-13,Completed,4191,100,4,22,2,ARAP-MRRD-WB,1448,165,15,Gravelling
North East,Baghlan,Dahana-I- Ghuri,RRD/WB/ARAP/NRHE/BGN/022/R/C2/001,Afghan Wardak and Mega City Construction Companies,10,,463,364041.11,4-Feb-13,27-Jan-13,5-Mar-13,24-Sep-13,6-Jul-13,Completed,3203,100,4,22,2,ARAP-MRRD-WB,1440,158,15,Gravelling
North East,Baghlan,Andarab,RRD/WB/ARAP/NRHE/BGN/024/R/C2/001,Khurasan Sharq Construction Company,9.7,28,286.5,408057.41,24-Aug-13,18-Aug-13,18-Aug-13,23-Nov-14,1-Feb-15,Completed,7047,100,4,22,2,ARAP-MRRD-WB,1461,162,15,Gravel & Box Culvert
North East,Baghlan,Khost Wa Firing,RRD/WB/ARAP/NRHE/BGN/025/R/C2/001,Buildtech Engineering and Construction Company,10,,129.2,354488.18,7-Apr-13,31-Mar-13,5-Mar-13,16-Dec-13,14-May-14,Completed,4239,100,4,22,2,ARAP-MRRD-WB,1407,163,15,Gravelling
North East,Baghlan,khost,RRD/WB/ARAP/NRHE/BGN/026/R/C1/001,Community,1,,84,53385.47,25-May-13,15-Jun-13,15-Jun-13,14-Sep-13,31-Jul-14,Completed,2379,100,4,22,2,ARAP-MRRD-WB,2,490,15,Gravelling
North East,Baghlan,khost,RRD/WB/ARAP/NRHE/BGN/026/R/C1/002,Community,1,,111,54533.64,25-May-13,15-Jun-13,15-Jun-13,14-Sep-13,31-Jul-14,Completed,3044,100,4,22,2,ARAP-MRRD-WB,2,490,15,Gravelling
North East,Baghlan,khost,RRD/WB/ARAP/NRHE/BGN/026/R/C1/003,Community,1.56,,104,45157.06,30-Mar-14,30-Mar-14,14-Jul-14,12-Aug-14,12-Aug-14,Completed,986,100,4,22,2,ARAP-MRRD-WB,2,490,15,Gravelling
North East,Baghlan,Dushi,RRD/WB/ARAP/NRHE/BGN/033/B/C2/001,Consolidated Builders Company,,60,,376392.38,18-Nov-13,6-Nov-13,6-Nov-13,1-Nov-14,31-Dec-14,Completed,5117,100,4,22,6,ARAP-MRRD-WB,1467,159,15,Bridge
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/001,Community,1,,776.4,111717.59,25-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,31-Oct-20,Completed,9370,100,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/002,Community,1,,1,101407.94,25-Jul-19,15-Jul-19,2-Oct-19,2-Dec-19,31-Oct-20,Completed,11363,100.0099998,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/003,Community,0.9,,4,115248.02,25-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,31-Oct-20,Completed,10784,100.0099995,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/004,Community,0.7,,76.2,121039.74,25-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,7604,100.000001,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/005,Community,0.9,,5.5,119945.42,29-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,8598,100.0100006,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/006,Community,0.9,,,121838.01,28-Jul-19,12-Aug-19,2-Oct-19,29-Dec-19,30-Nov-20,Completed,8899,100,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/007,Community,0.6,,,120863.21,28-Jul-19,12-Aug-19,2-Oct-19,29-Dec-19,30-Nov-20,Completed,11724,100,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/008,Community,1,,,112936.97,3-Aug-19,14-Aug-19,2-Oct-19,31-Dec-19,30-Nov-20,Completed,13337,100,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/009,Community,0.6,,15.5,119552.65,29-Jun-19,15-Jun-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,14517,100.0099995,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/010,Community,0.3,,86,120109.72,25-Jul-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,16299,100.0000017,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/011,Community,0.6,,166.2,120757.06,25-Jul-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,11975,100,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/012,Community,0.5,,4.6,110660.41,25-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,16707,100.9999995,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/013,Community,0.6,,,121110.27,6-Aug-19,14-Aug-19,2-Oct-19,31-Dec-19,30-Nov-20,Completed,10654,100.0000005,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/014,Community,0.4,,115,115709.29,25-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,9705,99.99999976,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/015,Community,0.7,,,121181.57,25-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,11899,100,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/016,Community,0.5,,20,92700.15,25-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,9912,100.01,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/017,Community,0.45,,50,110123.08,25-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,13379,100,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Baghlan,Burka,RRD/WB/ARAP/NRHE/BGN/096/C1/018,Community,0.45,,600,102819.26,25-Jun-19,15-Jul-19,2-Oct-19,2-Dec-19,30-Nov-20,Completed,7404,100.0000012,4,28,6,ARAP-ADD-MRRD-WB,2,165,15,Concrate RCC
North East,Kunduz,Archi,RRD/WB/ARAP/NRHE/KNZ/021/R/C2/001,Rood-e-Aamoo Construction Company,12.5,,39.2,455099.82,24-Aug-14,16-Aug-14,1-Mar-15,18-Apr-15,21-Dec-15,Completed,4827,100,4,22,2,ARAP-MRRD-WB,1501,177,16,Gravelling
North East,Kunduz,Imam Sahib,RRD/WB/ARAP/NRHE/KNZ/022/R/C2/001,Shams Afghan Construction Company,8.75,16.25,33,301769.81,6-Oct-13,9-Oct-13,9-Oct-13,14-Jun-14,14-May-14,Completed,3980,99.99999952,4,22,2,ARAP-MRRD-WB,1085,172,16,Gravel & Culvert
North East,Kunduz,Aliabad,RRD/WB/ARAP/NRHE/KNZ/023/R/C1/001,Community,1.5,,87.5,59599.32,30-Mar-14,15-May-14,1-Jul-14,31-Jul-14,30-Sep-14,Completed,1262,100,4,22,2,ARAP-MRRD-WB,2,175,16,Gravelling
North East,Kunduz,Aliabad,RRD/WB/ARAP/NRHE/KNZ/023/R/C1/002,Community,1,,40.2,58265.18,30-Mar-14,15-May-14,1-Jul-14,31-Jul-14,30-Sep-14,Completed,1164,100,4,22,2,ARAP-MRRD-WB,2,175,16,Gravelling
North East,Kunduz,Aliabad,RRD/WB/ARAP/NRHE/KNZ/023/R/C1/003,Community,1.5,,8.6,51700.45,30-Mar-14,15-May-14,1-Jul-14,31-Jul-14,30-Sep-14,Completed,1463,100,4,22,2,ARAP-MRRD-WB,2,175,16,Gravelling
North East,Kunduz,Aliabad,RRD/WB/ARAP/NRHE/KNZ/023/R/C1/004,Community,2,,15.3,38664.88,30-Mar-14,15-May-14,1-Jul-14,31-Jul-14,30-Sep-14,Completed,1319,100,4,22,2,ARAP-MRRD-WB,2,175,16,Gravelling
North East,Kunduz,Qalay-I- Zal,RRD/WB/ARAP/NRHE/KNZ/024/R/C2/001,Rood-e-Aamoo Construction Company,11,,11,419787.62,3-Dec-14,22-Nov-14,22-Nov-14,7-Jul-15,7-Oct-16,Completed,6827,100,4,22,2,ARAP-MRRD-WB,1501,173,16,Gravelling
